class_idx,class_name,cx,cy,w,h,x_min,y_min,x_max,y_max,image_file,image_id,source,label_confidence
5,other_abnormal,0.5625,0.915625,0.025,0.11875,352,548,368,624,syn_00017.jpg,syn_00017,synthetic,synthetic
0,normal,0.1109375,0.47421875,0.046875,0.1390625,56,259,86,348,syn_00017.jpg,syn_00017,synthetic,synthetic
0,normal,0.51640625,0.2359375,0.1078125,0.05625,296,133,365,169,syn_00017.jpg,syn_00017,synthetic,synthetic
4,cytoplasmic_droplet,0.1296875,0.56015625,0.134375,0.1046875,40,325,126,392,syn_00017.jpg,syn_00017,synthetic,synthetic
2,abnormal_midpiece,0.61875,0.85703125,0.090625,0.0921875,367,519,425,578,syn_00017.jpg,syn_00017,synthetic,synthetic
3,abnormal_tail,0.08125,0.6234375,0.084375,0.0625,25,379,79,419,syn_00017.jpg,syn_00017,synthetic,synthetic
0,normal,0.58203125,0.86875,0.0671875,0.134375,351,513,394,599,syn_00017.jpg,syn_00017,synthetic,synthetic
0,normal,0.33828125,0.20625,0.0890625,0.121875,188,93,245,171,syn_00017.jpg,syn_00017,synthetic,synthetic
0,normal,0.140625,0.7078125,0.025,0.159375,82,402,98,504,syn_00017.jpg,syn_00017,synthetic,synthetic
2,abnormal_midpiece,0.8328125,0.3734375,0.1,0.065625,501,218,565,260,syn_00017.jpg,syn_00017,synthetic,synthetic
0,normal,0.5984375,0.2640625,0.03125,0.109375,373,134,393,204,syn_00017.jpg,syn_00017,synthetic,synthetic
0,normal,0.6984375,0.47109375,0.04375,0.1015625,433,269,461,334,syn_00017.jpg,syn_00017,synthetic,synthetic
0,normal,0.475,0.7046875,0.084375,0.075,277,427,331,475,syn_00017.jpg,syn_00017,synthetic,synthetic
3,abnormal_tail,0.4421875,0.25859375,0.046875,0.0765625,268,141,298,190,syn_00017.jpg,syn_00017,synthetic,synthetic
0,normal,0.6578125,0.32890625,0.09375,0.0703125,391,188,451,233,syn_00017.jpg,syn_00017,synthetic,synthetic
2,abnormal_midpiece,0.71875,0.2671875,0.046875,0.11875,445,133,475,209,syn_00017.jpg,syn_00017,synthetic,synthetic
1,abnormal_head,0.753125,0.11796875,0.06875,0.1546875,460,26,504,125,syn_00018.jpg,syn_00018,synthetic,synthetic
1,abnormal_head,0.5875,0.69375,0.0875,0.109375,348,409,404,479,syn_00018.jpg,syn_00018,synthetic,synthetic
2,abnormal_midpiece,0.15625,0.25859375,0.053125,0.1296875,83,124,117,207,syn_00018.jpg,syn_00018,synthetic,synthetic
5,other_abnormal,0.66171875,0.9484375,0.0734375,0.1,400,575,447,639,syn_00018.jpg,syn_00018,synthetic,synthetic
0,normal,0.14296875,0.2109375,0.0890625,0.040625,63,122,120,148,syn_00018.jpg,syn_00018,synthetic,synthetic
0,normal,0.16640625,0.71328125,0.0890625,0.0765625,78,432,135,481,syn_00018.jpg,syn_00018,synthetic,synthetic
0,normal,0.2515625,0.0890625,0.040625,0.11875,148,19,174,95,syn_00018.jpg,syn_00018,synthetic,synthetic
0,normal,0.25625,0.8796875,0.05625,0.140625,146,518,182,608,syn_00018.jpg,syn_00018,synthetic,synthetic
0,normal,0.31640625,0.21015625,0.0640625,0.1109375,182,99,223,170,syn_00018.jpg,syn_00018,synthetic,synthetic
0,normal,0.5625,0.409375,0.10625,0.06875,326,240,394,284,syn_00018.jpg,syn_00018,synthetic,synthetic
3,abnormal_tail,0.58828125,0.1953125,0.0609375,0.078125,357,100,396,150,syn_00018.jpg,syn_00018,synthetic,synthetic
0,normal,0.325,0.5671875,0.121875,0.1125,169,327,247,399,syn_00018.jpg,syn_00018,synthetic,synthetic
0,normal,0.61796875,0.1328125,0.0796875,0.084375,370,58,421,112,syn_00018.jpg,syn_00018,synthetic,synthetic
1,abnormal_head,0.47890625,0.221875,0.0921875,0.11875,277,104,336,180,syn_00018.jpg,syn_00018,synthetic,synthetic
0,normal,0.42109375,0.875,0.1140625,0.0625,233,540,306,580,syn_00018.jpg,syn_00018,synthetic,synthetic
0,normal,0.10625,0.95390625,0.053125,0.0890625,51,582,85,639,syn_00019.jpg,syn_00019,synthetic,synthetic
1,abnormal_head,0.06875,0.52734375,0.103125,0.0765625,11,313,77,362,syn_00019.jpg,syn_00019,synthetic,synthetic
0,normal,0.55546875,0.0859375,0.0890625,0.059375,327,36,384,74,syn_00019.jpg,syn_00019,synthetic,synthetic
0,normal,0.23046875,0.14375,0.1109375,0.065625,112,71,183,113,syn_00019.jpg,syn_00019,synthetic,synthetic
3,abnormal_tail,0.6140625,0.83984375,0.05625,0.0546875,375,520,411,555,syn_00019.jpg,syn_00019,synthetic,synthetic
0,normal,0.52890625,0.83984375,0.0859375,0.1046875,311,504,366,571,syn_00019.jpg,syn_00019,synthetic,synthetic
0,normal,0.21484375,0.05390625,0.0921875,0.0859375,108,7,167,62,syn_00019.jpg,syn_00019,synthetic,synthetic
0,normal,0.209375,0.63671875,0.075,0.0921875,110,378,158,437,syn_00019.jpg,syn_00019,synthetic,synthetic
5,other_abnormal,0.0859375,0.41328125,0.059375,0.1203125,36,226,74,303,syn_00019.jpg,syn_00019,synthetic,synthetic
0,normal,0.1859375,0.39453125,0.06875,0.1171875,97,215,141,290,syn_00019.jpg,syn_00019,synthetic,synthetic
2,abnormal_midpiece,0.8265625,0.36015625,0.040625,0.1265625,516,190,542,271,syn_00019.jpg,syn_00019,synthetic,synthetic
2,abnormal_midpiece,0.87890625,0.92578125,0.1234375,0.0765625,523,568,602,617,syn_00019.jpg,syn_00019,synthetic,synthetic
0,normal,0.57421875,0.3875,0.1109375,0.075,332,224,403,272,syn_00020.jpg,syn_00020,synthetic,synthetic
1,abnormal_head,0.821875,0.0796875,0.084375,0.06875,499,29,553,73,syn_00020.jpg,syn_00020,synthetic,synthetic
0,normal,0.24140625,0.84375,0.0890625,0.11875,126,502,183,578,syn_00020.jpg,syn_00020,synthetic,synthetic
0,normal,0.55078125,0.6890625,0.1203125,0.06875,314,419,391,463,syn_00020.jpg,syn_00020,synthetic,synthetic
2,abnormal_midpiece,0.88125,0.09140625,0.040625,0.1046875,551,25,577,92,syn_00020.jpg,syn_00020,synthetic,synthetic
3,abnormal_tail,0.4234375,0.559375,0.08125,0.071875,245,335,297,381,syn_00021.jpg,syn_00021,synthetic,synthetic
0,normal,0.75625,0.20234375,0.046875,0.1078125,469,95,499,164,syn_00021.jpg,syn_00021,synthetic,synthetic
0,normal,0.83984375,0.715625,0.0484375,0.096875,522,427,553,489,syn_00021.jpg,syn_00021,synthetic,synthetic
2,abnormal_midpiece,0.184375,0.8625,0.121875,0.040625,79,539,157,565,syn_00021.jpg,syn_00021,synthetic,synthetic
5,other_abnormal,0.2359375,0.2203125,0.08125,0.11875,125,103,177,179,syn_00021.jpg,syn_00021,synthetic,synthetic
0,normal,0.1171875,0.128125,0.125,0.075,35,58,115,106,syn_00021.jpg,syn_00021,synthetic,synthetic
0,normal,0.2046875,0.70546875,0.0375,0.1421875,119,406,143,497,syn_00021.jpg,syn_00021,synthetic,synthetic
1,abnormal_head,0.09921875,0.74140625,0.0609375,0.1421875,44,429,83,520,syn_00021.jpg,syn_00021,synthetic,synthetic
0,normal,0.09609375,0.88046875,0.0953125,0.0703125,31,541,92,586,syn_00021.jpg,syn_00021,synthetic,synthetic
3,abnormal_tail,0.18046875,0.65546875,0.0734375,0.0515625,92,403,139,436,syn_00021.jpg,syn_00021,synthetic,synthetic
5,other_abnormal,0.83125,0.1203125,0.090625,0.071875,503,54,561,100,syn_00021.jpg,syn_00021,synthetic,synthetic
0,normal,0.29609375,0.540625,0.1359375,0.06875,146,324,233,368,syn_00021.jpg,syn_00021,synthetic,synthetic
1,abnormal_head,0.4140625,0.646875,0.06875,0.140625,243,369,287,459,syn_00021.jpg,syn_00021,synthetic,synthetic
0,normal,0.86015625,0.278125,0.1078125,0.0375,516,166,585,190,syn_00021.jpg,syn_00021,synthetic,synthetic
3,abnormal_tail,0.10625,0.2234375,0.08125,0.075,42,119,94,167,syn_00021.jpg,syn_00021,synthetic,synthetic
2,abnormal_midpiece,0.153125,0.14609375,0.034375,0.0890625,87,65,109,122,syn_00021.jpg,syn_00021,synthetic,synthetic
1,abnormal_head,0.8390625,0.3296875,0.0375,0.0875,525,183,549,239,syn_00022.jpg,syn_00022,synthetic,synthetic
0,normal,0.49375,0.6421875,0.0375,0.1,304,379,328,443,syn_00022.jpg,syn_00022,synthetic,synthetic
4,cytoplasmic_droplet,0.47890625,0.903125,0.1078125,0.090625,272,549,341,607,syn_00022.jpg,syn_00022,synthetic,synthetic
0,normal,0.12265625,0.271875,0.0921875,0.0625,49,154,108,194,syn_00022.jpg,syn_00022,synthetic,synthetic
1,abnormal_head,0.65859375,0.278125,0.1078125,0.071875,387,155,456,201,syn_00022.jpg,syn_00022,synthetic,synthetic
0,normal,0.6109375,0.73828125,0.053125,0.1234375,374,433,408,512,syn_00022.jpg,syn_00022,synthetic,synthetic
4,cytoplasmic_droplet,0.42109375,0.7046875,0.0890625,0.078125,241,426,298,476,syn_00022.jpg,syn_00022,synthetic,synthetic
0,normal,0.853125,0.85546875,0.034375,0.1171875,535,510,557,585,syn_00022.jpg,syn_00022,synthetic,synthetic
0,normal,0.67890625,0.87421875,0.0609375,0.0890625,415,531,454,588,syn_00022.jpg,syn_00022,synthetic,synthetic
1,abnormal_head,0.3625,0.796875,0.090625,0.096875,203,479,261,541,syn_00022.jpg,syn_00022,synthetic,synthetic
0,normal,0.446875,0.1671875,0.065625,0.115625,265,70,307,144,syn_00023.jpg,syn_00023,synthetic,synthetic
4,cytoplasmic_droplet,0.92890625,0.4578125,0.1078125,0.121875,560,254,629,332,syn_00023.jpg,syn_00023,synthetic,synthetic
4,cytoplasmic_droplet,0.8625,0.475,0.090625,0.053125,523,287,581,321,syn_00023.jpg,syn_00023,synthetic,synthetic
1,abnormal_head,0.1765625,0.55234375,0.121875,0.1015625,74,321,152,386,syn_00023.jpg,syn_00023,synthetic,synthetic
1,abnormal_head,0.87734375,0.53359375,0.1203125,0.0609375,523,322,600,361,syn_00023.jpg,syn_00023,synthetic,synthetic
0,normal,0.84140625,0.7484375,0.0734375,0.090625,515,450,562,508,syn_00023.jpg,syn_00023,synthetic,synthetic
0,normal,0.3234375,0.55703125,0.0375,0.0859375,195,329,219,384,syn_00023.jpg,syn_00023,synthetic,synthetic
0,normal,0.10703125,0.5015625,0.1015625,0.0625,36,301,101,341,syn_00023.jpg,syn_00023,synthetic,synthetic
0,normal,0.7421875,0.275,0.071875,0.071875,452,153,498,199,syn_00023.jpg,syn_00023,synthetic,synthetic
5,other_abnormal,0.06640625,0.33125,0.0484375,0.134375,27,169,58,255,syn_00023.jpg,syn_00023,synthetic,synthetic
1,abnormal_head,0.90234375,0.7484375,0.1046875,0.146875,544,432,611,526,syn_00023.jpg,syn_00023,synthetic,synthetic
0,normal,0.1390625,0.49609375,0.065625,0.1046875,68,284,110,351,syn_00023.jpg,syn_00023,synthetic,synthetic
0,normal,0.54453125,0.55234375,0.1078125,0.0515625,314,337,383,370,syn_00023.jpg,syn_00023,synthetic,synthetic
0,normal,0.2625,0.7765625,0.096875,0.06875,137,475,199,519,syn_00023.jpg,syn_00023,synthetic,synthetic
0,normal,0.89375,0.4109375,0.06875,0.096875,550,232,594,294,syn_00023.jpg,syn_00023,synthetic,synthetic
3,abnormal_tail,0.5484375,0.8359375,0.0625,0.065625,331,514,371,556,syn_00023.jpg,syn_00023,synthetic,synthetic
3,abnormal_tail,0.6171875,0.82265625,0.034375,0.0859375,384,499,406,554,syn_00023.jpg,syn_00023,synthetic,synthetic
0,normal,0.52734375,0.70625,0.0484375,0.078125,322,427,353,477,syn_00023.jpg,syn_00023,synthetic,synthetic
3,abnormal_tail,0.60078125,0.265625,0.0703125,0.053125,362,153,407,187,syn_00023.jpg,syn_00023,synthetic,synthetic
0,normal,0.35,0.903125,0.053125,0.115625,207,541,241,615,syn_00023.jpg,syn_00023,synthetic,synthetic
1,abnormal_head,0.37734375,0.834375,0.1171875,0.075,204,510,279,558,syn_00023.jpg,syn_00023,synthetic,synthetic
0,normal,0.59375,0.67421875,0.103125,0.0515625,347,415,413,448,syn_00023.jpg,syn_00023,synthetic,synthetic
3,abnormal_tail,0.621875,0.84453125,0.05,0.0828125,382,514,414,567,syn_00023.jpg,syn_00023,synthetic,synthetic
0,normal,0.79609375,0.57578125,0.1015625,0.0890625,477,340,542,397,syn_00024.jpg,syn_00024,synthetic,synthetic
0,normal,0.871875,0.2984375,0.065625,0.1125,537,155,579,227,syn_00024.jpg,syn_00024,synthetic,synthetic
4,cytoplasmic_droplet,0.640625,0.8359375,0.078125,0.128125,385,494,435,576,syn_00024.jpg,syn_00024,synthetic,synthetic
0,normal,0.35859375,0.4484375,0.1171875,0.078125,192,262,267,312,syn_00024.jpg,syn_00024,synthetic,synthetic
0,normal,0.1046875,0.8078125,0.05625,0.125,49,477,85,557,syn_00024.jpg,syn_00024,synthetic,synthetic
1,abnormal_head,0.23828125,0.7359375,0.0984375,0.0375,121,459,184,483,syn_00024.jpg,syn_00024,synthetic,synthetic
5,other_abnormal,0.26171875,0.74609375,0.1171875,0.0578125,130,459,205,496,syn_00024.jpg,syn_00024,synthetic,synthetic
2,abnormal_midpiece,0.37421875,0.6453125,0.0359375,0.11875,228,375,251,451,syn_00024.jpg,syn_00024,synthetic,synthetic
3,abnormal_tail,0.684375,0.1453125,0.08125,0.046875,412,78,464,108,syn_00024.jpg,syn_00024,synthetic,synthetic
2,abnormal_midpiece,0.74140625,0.8609375,0.0953125,0.059375,444,532,505,570,syn_00024.jpg,syn_00024,synthetic,synthetic
2,abnormal_midpiece,0.55390625,0.4578125,0.0859375,0.04375,327,279,382,307,syn_00024.jpg,syn_00024,synthetic,synthetic
0,normal,0.3515625,0.68984375,0.04375,0.0859375,211,414,239,469,syn_00024.jpg,syn_00024,synthetic,synthetic
0,normal,0.6890625,0.2578125,0.109375,0.06875,406,143,476,187,syn_00024.jpg,syn_00024,synthetic,synthetic
0,normal,0.71640625,0.84296875,0.0484375,0.1328125,443,497,474,582,syn_00024.jpg,syn_00024,synthetic,synthetic
0,normal,0.29765625,0.2296875,0.0609375,0.15,171,99,210,195,syn_00024.jpg,syn_00024,synthetic,synthetic
1,abnormal_head,0.47265625,0.65546875,0.0765625,0.1046875,278,386,327,453,syn_00024.jpg,syn_00024,synthetic,synthetic
0,normal,0.14453125,0.29296875,0.0515625,0.1390625,76,143,109,232,syn_00024.jpg,syn_00024,synthetic,synthetic
3,abnormal_tail,0.54453125,0.0921875,0.0390625,0.059375,336,40,361,78,syn_00024.jpg,syn_00024,synthetic,synthetic
3,abnormal_tail,0.153125,0.33125,0.084375,0.071875,71,189,125,235,syn_00024.jpg,syn_00024,synthetic,synthetic
0,normal,0.13359375,0.1359375,0.1109375,0.04375,50,73,121,101,syn_00024.jpg,syn_00024,synthetic,synthetic
2,abnormal_midpiece,0.3,0.61171875,0.09375,0.1265625,162,351,222,432,syn_00024.jpg,syn_00024,synthetic,synthetic
2,abnormal_midpiece,0.71171875,0.35859375,0.0796875,0.0703125,430,207,481,252,syn_00025.jpg,syn_00025,synthetic,synthetic
2,abnormal_midpiece,0.66328125,0.36484375,0.0546875,0.1140625,407,197,442,270,syn_00025.jpg,syn_00025,synthetic,synthetic
2,abnormal_midpiece,0.6734375,0.42421875,0.096875,0.1046875,400,238,462,305,syn_00025.jpg,syn_00025,synthetic,synthetic
0,normal,0.71015625,0.5546875,0.0984375,0.071875,423,332,486,378,syn_00025.jpg,syn_00025,synthetic,synthetic
1,abnormal_head,0.8203125,0.271875,0.153125,0.053125,476,157,574,191,syn_00025.jpg,syn_00025,synthetic,synthetic
0,normal,0.284375,0.2859375,0.084375,0.11875,155,145,209,221,syn_00025.jpg,syn_00025,synthetic,synthetic
0,normal,0.484375,0.95078125,0.0625,0.0953125,290,578,330,639,syn_00025.jpg,syn_00025,synthetic,synthetic
0,normal,0.10859375,0.09296875,0.1171875,0.0890625,32,31,107,88,syn_00025.jpg,syn_00025,synthetic,synthetic
1,abnormal_head,0.87890625,0.05234375,0.0984375,0.0859375,531,6,594,61,syn_00025.jpg,syn_00025,synthetic,synthetic
0,normal,0.5296875,0.05546875,0.0625,0.0921875,319,6,359,65,syn_00025.jpg,syn_00025,synthetic,synthetic
0,normal,0.3359375,0.19296875,0.084375,0.0671875,188,102,242,145,syn_00025.jpg,syn_00025,synthetic,synthetic
0,normal,0.56796875,0.2984375,0.0921875,0.059375,334,172,393,210,syn_00025.jpg,syn_00025,synthetic,synthetic
3,abnormal_tail,0.54765625,0.215625,0.0640625,0.065625,330,117,371,159,syn_00025.jpg,syn_00025,synthetic,synthetic
0,normal,0.5703125,0.72578125,0.1125,0.0765625,329,440,401,489,syn_00025.jpg,syn_00025,synthetic,synthetic
4,cytoplasmic_droplet,0.9203125,0.93203125,0.04375,0.1328125,575,554,603,639,syn_00025.jpg,syn_00025,synthetic,synthetic
1,abnormal_head,0.2484375,0.4796875,0.071875,0.109375,136,272,182,342,syn_00025.jpg,syn_00025,synthetic,synthetic
0,normal,0.340625,0.3890625,0.0875,0.09375,190,219,246,279,syn_00025.jpg,syn_00025,synthetic,synthetic
0,normal,0.4015625,0.10703125,0.0625,0.1078125,237,34,277,103,syn_00025.jpg,syn_00025,synthetic,synthetic
0,normal,0.14375,0.9265625,0.11875,0.040625,54,580,130,606,syn_00025.jpg,syn_00025,synthetic,synthetic
0,normal,0.8296875,0.6734375,0.075,0.065625,507,410,555,452,syn_00026.jpg,syn_00026,synthetic,synthetic
5,other_abnormal,0.915625,0.753125,0.065625,0.065625,565,461,607,503,syn_00026.jpg,syn_00026,synthetic,synthetic
1,abnormal_head,0.39375,0.290625,0.053125,0.11875,235,148,269,224,syn_00026.jpg,syn_00026,synthetic,synthetic
1,abnormal_head,0.76015625,0.8625,0.0734375,0.103125,463,519,510,585,syn_00026.jpg,syn_00026,synthetic,synthetic
0,normal,0.871875,0.49609375,0.059375,0.0921875,539,288,577,347,syn_00026.jpg,syn_00026,synthetic,synthetic
0,normal,0.278125,0.58515625,0.03125,0.1203125,168,336,188,413,syn_00026.jpg,syn_00026,synthetic,synthetic
2,abnormal_midpiece,0.753125,0.11484375,0.09375,0.0921875,452,44,512,103,syn_00026.jpg,syn_00026,synthetic,synthetic
0,normal,0.18671875,0.70390625,0.0359375,0.1171875,108,413,131,488,syn_00026.jpg,syn_00026,synthetic,synthetic
2,abnormal_midpiece,0.53984375,0.8203125,0.0859375,0.103125,318,492,373,558,syn_00026.jpg,syn_00026,synthetic,synthetic
1,abnormal_head,0.6859375,0.465625,0.115625,0.075,402,274,476,322,syn_00026.jpg,syn_00026,synthetic,synthetic
1,abnormal_head,0.73125,0.225,0.10625,0.109375,434,109,502,179,syn_00026.jpg,syn_00026,synthetic,synthetic
0,normal,0.4578125,0.53125,0.046875,0.084375,278,313,308,367,syn_00026.jpg,syn_00026,synthetic,synthetic
5,other_abnormal,0.1953125,0.2375,0.128125,0.04375,84,138,166,166,syn_00026.jpg,syn_00026,synthetic,synthetic
0,normal,0.13515625,0.34453125,0.0796875,0.0515625,61,204,112,237,syn_00027.jpg,syn_00027,synthetic,synthetic
0,normal,0.83125,0.55625,0.09375,0.065625,502,335,562,377,syn_00027.jpg,syn_00027,synthetic,synthetic
3,abnormal_tail,0.76875,0.43125,0.053125,0.078125,475,251,509,301,syn_00027.jpg,syn_00027,synthetic,synthetic
0,normal,0.31484375,0.34296875,0.0484375,0.1078125,186,185,217,254,syn_00027.jpg,syn_00027,synthetic,synthetic
0,normal,0.15390625,0.1734375,0.0765625,0.04375,74,97,123,125,syn_00027.jpg,syn_00027,synthetic,synthetic
0,normal,0.9203125,0.31796875,0.08125,0.0984375,563,172,615,235,syn_00027.jpg,syn_00027,synthetic,synthetic
0,normal,0.671875,0.28671875,0.053125,0.0734375,413,160,447,207,syn_00027.jpg,syn_00027,synthetic,synthetic
0,normal,0.8046875,0.89609375,0.096875,0.0578125,484,555,546,592,syn_00027.jpg,syn_00027,synthetic,synthetic
1,abnormal_head,0.371875,0.146875,0.05625,0.121875,220,55,256,133,syn_00027.jpg,syn_00027,synthetic,synthetic
0,normal,0.09765625,0.23984375,0.0484375,0.0984375,47,122,78,185,syn_00027.jpg,syn_00027,synthetic,synthetic
4,cytoplasmic_droplet,0.50859375,0.6375,0.0859375,0.0625,298,388,353,428,syn_00027.jpg,syn_00027,synthetic,synthetic
0,normal,0.5890625,0.590625,0.128125,0.059375,336,359,418,397,syn_00027.jpg,syn_00027,synthetic,synthetic
2,abnormal_midpiece,0.359375,0.1640625,0.09375,0.08125,200,79,260,131,syn_00027.jpg,syn_00027,synthetic,synthetic
4,cytoplasmic_droplet,0.2265625,0.52265625,0.040625,0.1515625,132,286,158,383,syn_00027.jpg,syn_00027,synthetic,synthetic
0,normal,0.1015625,0.371875,0.096875,0.10625,34,204,96,272,syn_00027.jpg,syn_00027,synthetic,synthetic
5,other_abnormal,0.90234375,0.34921875,0.0421875,0.0984375,564,192,591,255,syn_00027.jpg,syn_00027,synthetic,synthetic
3,abnormal_tail,0.6390625,0.4015625,0.04375,0.078125,395,232,423,282,syn_00027.jpg,syn_00027,synthetic,synthetic
3,abnormal_tail,0.234375,0.61953125,0.053125,0.0734375,133,373,167,420,syn_00027.jpg,syn_00027,synthetic,synthetic
4,cytoplasmic_droplet,0.3484375,0.28984375,0.025,0.1359375,215,142,231,229,syn_00027.jpg,syn_00027,synthetic,synthetic
0,normal,0.23515625,0.84375,0.1109375,0.109375,115,505,186,575,syn_00027.jpg,syn_00027,synthetic,synthetic
1,abnormal_head,0.653125,0.4296875,0.090625,0.08125,389,249,447,301,syn_00027.jpg,syn_00027,synthetic,synthetic
2,abnormal_midpiece,0.7671875,0.82890625,0.0625,0.1015625,471,498,511,563,syn_00027.jpg,syn_00027,synthetic,synthetic
0,normal,0.24609375,0.80390625,0.0609375,0.0859375,138,487,177,542,syn_00027.jpg,syn_00027,synthetic,synthetic
0,normal,0.159375,0.15859375,0.046875,0.1453125,87,55,117,148,syn_00028.jpg,syn_00028,synthetic,synthetic
5,other_abnormal,0.44296875,0.89375,0.1140625,0.0375,247,560,320,584,syn_00028.jpg,syn_00028,synthetic,synthetic
0,normal,0.928125,0.41015625,0.034375,0.1359375,583,219,605,306,syn_00028.jpg,syn_00028,synthetic,synthetic
0,normal,0.55,0.5640625,0.090625,0.11875,323,323,381,399,syn_00028.jpg,syn_00028,synthetic,synthetic
4,cytoplasmic_droplet,0.62265625,0.55078125,0.0421875,0.1421875,385,307,412,398,syn_00028.jpg,syn_00028,synthetic,synthetic
3,abnormal_tail,0.06875,0.75390625,0.04375,0.0859375,30,455,58,510,syn_00028.jpg,syn_00028,synthetic,synthetic
0,normal,0.21328125,0.48125,0.0921875,0.05,107,292,166,324,syn_00028.jpg,syn_00028,synthetic,synthetic
0,normal,0.334375,0.2984375,0.11875,0.096875,176,160,252,222,syn_00028.jpg,syn_00028,synthetic,synthetic
0,normal,0.8140625,0.4390625,0.059375,0.1125,502,245,540,317,syn_00028.jpg,syn_00028,synthetic,synthetic
0,normal,0.95234375,0.390625,0.0921875,0.0625,580,230,639,270,syn_00028.jpg,syn_00028,synthetic,synthetic
0,normal,0.35078125,0.140625,0.0828125,0.04375,198,76,251,104,syn_00028.jpg,syn_00028,synthetic,synthetic
2,abnormal_midpiece,0.153125,0.196875,0.071875,0.065625,75,105,121,147,syn_00028.jpg,syn_00028,synthetic,synthetic
1,abnormal_head,0.665625,0.80546875,0.084375,0.1140625,399,479,453,552,syn_00028.jpg,syn_00028,synthetic,synthetic
0,normal,0.33828125,0.36484375,0.0609375,0.0921875,197,204,236,263,syn_00028.jpg,syn_00028,synthetic,synthetic
2,abnormal_midpiece,0.92421875,0.1234375,0.0546875,0.11875,574,41,609,117,syn_00028.jpg,syn_00028,synthetic,synthetic
0,normal,0.3515625,0.81640625,0.071875,0.0734375,202,499,248,546,syn_00028.jpg,syn_00028,synthetic,synthetic
0,normal,0.3765625,0.52734375,0.103125,0.0640625,208,317,274,358,syn_00029.jpg,syn_00029,synthetic,synthetic
