cell_id,image_id,label_value,label_code,label_name,label_source_type,label_source_id,label_confidence,level,sample_id,bull_id
MIT_CERTO_01-Editado-1-_jpg.rf.7b6b8e25fcd10547efa4492003df926c_c105,MIT_CERTO_01-Editado-1-_jpg.rf.7b6b8e25fcd10547efa4492003df926c,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado-1-_jpg.rf.7b6b8e25fcd10547efa4492003df926c_c106,MIT_CERTO_01-Editado-1-_jpg.rf.7b6b8e25fcd10547efa4492003df926c,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c000,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c001,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c002,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c003,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c004,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c005,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c006,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c007,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c008,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c009,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c010,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c011,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c012,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c013,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c014,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c015,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c016,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c017,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c018,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c019,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c020,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c021,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c022,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c023,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,error,0,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c024,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c025,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c026,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c027,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c028,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c029,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c030,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c031,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c032,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c033,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c034,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c035,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c036,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c037,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c038,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c039,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c040,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c041,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c042,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c043,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c044,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c045,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c046,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c047,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c048,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c049,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c050,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c051,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c052,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c053,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c054,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c055,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c056,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c057,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c058,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c059,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c060,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c061,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c062,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c063,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c064,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c065,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c066,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c067,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c068,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c069,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c070,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c071,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c072,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c073,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c074,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c075,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c076,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c077,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c078,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c079,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c080,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c081,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c082,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c083,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c084,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c085,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c086,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c087,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c088,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c089,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c090,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,error,0,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c091,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c092,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c093,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c094,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c095,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c096,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c097,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c098,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c099,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c100,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c101,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c102,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c103,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,error,0,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c104,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c105,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e_c106,MIT_CERTO_01-Editado_jpg.rf.aa34e875718dad586231859758c59a3e,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01_jpeg.rf.f04ad17dc4ade56007e649d2f1a583f2_c000,MIT_CERTO_01_jpeg.rf.f04ad17dc4ade56007e649d2f1a583f2,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01_jpeg.rf.f04ad17dc4ade56007e649d2f1a583f2_c001,MIT_CERTO_01_jpeg.rf.f04ad17dc4ade56007e649d2f1a583f2,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
MIT_CERTO_01_jpeg.rf.f04ad17dc4ade56007e649d2f1a583f2_c002,MIT_CERTO_01_jpeg.rf.f04ad17dc4ade56007e649d2f1a583f2,mitocondria,1,morphology_class,synthetic,synthetic_generator,synthetic,cell,,
